GeneID1	GeneID2	PCC_mild	feature_type	PCC_mild_abs
CFB	CFD	-0.230150654252931	protein-protein	0.230150654252931
CFH	CFB	-0.21602889363515	protein-protein	0.21602889363515
C2	C1S	0.14137660064819	protein-protein	0.14137660064819
APOA1	APOC3	0.280938745997982	protein-protein	0.280938745997982
APOA1	APOC3	0.280938745997982	protein-protein	0.280938745997982
CFB	CFD	-0.230150654252931	protein-protein	0.230150654252931
CFH	CFD	0.105362320930898	protein-protein	0.105362320930898
CFH	CFB	-0.21602889363515	protein-protein	0.21602889363515
C2	CFB	0.630945298434461	protein-protein	0.630945298434461
C2	C1S	0.14137660064819	protein-protein	0.14137660064819
C2	CFH	-0.34453659972957	protein-protein	0.34453659972957
APOA1	APOC3	0.280938745997982	protein-protein	0.280938745997982
C4BPB	C2	0.130626238965299	protein-protein	0.130626238965299
CFB	CFD	-0.230150654252931	protein-protein	0.230150654252931
CFH	CFD	0.105362320930898	protein-protein	0.105362320930898
CFH	CFB	-0.21602889363515	protein-protein	0.21602889363515
C2	CFB	0.630945298434461	protein-protein	0.630945298434461
C2	C1S	0.14137660064819	protein-protein	0.14137660064819
C2	CFH	-0.34453659972957	protein-protein	0.34453659972957
APOA1	APOC3	0.280938745997982	protein-protein	0.280938745997982
C4BPB	C2	0.130626238965299	protein-protein	0.130626238965299
C2	C1S	0.14137660064819	protein-protein	0.14137660064819
C2	CFB	0.630945298434461	protein-protein	0.630945298434461
COMP	CRTAC1	0.162996600365909	protein-protein	0.162996600365909
CFB	CFD	-0.230150654252931	protein-protein	0.230150654252931
F9	CFD	0.288310326827464	protein-protein	0.288310326827464
F9	HGFAC	0.175366566343881	protein-protein	0.175366566343881
C1S	CFB	0.192823624034885	protein-protein	0.192823624034885
C1S	F9	0.300444115304831	protein-protein	0.300444115304831
CFH	CFB	-0.21602889363515	protein-protein	0.21602889363515
C2	CFB	0.630945298434461	protein-protein	0.630945298434461
C2	C1S	0.14137660064819	protein-protein	0.14137660064819
C2	CFH	-0.34453659972957	protein-protein	0.34453659972957
SERPINA1	SERPINB1	0.367592801899237	protein-protein	0.367592801899237
APOH	CFB	-0.375690927300643	protein-protein	0.375690927300643
APOH	CFH	0.355028474023253	protein-protein	0.355028474023253
APOH	C2	-0.324247452712818	protein-protein	0.324247452712818
C4BPB	CFB	0.146323100926868	protein-protein	0.146323100926868
C4BPB	C1S	0.302640198430742	protein-protein	0.302640198430742
C4BPB	CFH	0.184438572188777	protein-protein	0.184438572188777
C4BPB	C2	0.130626238965299	protein-protein	0.130626238965299
S100A8	PLEK	0.265792809069794	protein-protein	0.265792809069794
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	CFP	-0.399684846422478	protein-protein	0.399684846422478
ICAM1	PLEK	-0.154355560942982	protein-protein	0.154355560942982
PNP	TXN	0.262640984109266	protein-protein	0.262640984109266
PNP	PLEK	0.554673468756329	protein-protein	0.554673468756329
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
TIMP1	P4HB	0.459855281058477	protein-protein	0.459855281058477
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ICAM1	PLEK	-0.154355560942982	protein-protein	0.154355560942982
LCN2	S100A9	0.270208481504191	protein-protein	0.270208481504191
TIMP1	MSN	0.410382499345402	protein-protein	0.410382499345402
HSP90AA1	PNP	0.442374131352849	protein-protein	0.442374131352849
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	LCN2	0.458204785782248	protein-protein	0.458204785782248
TIMP1	PLEK	0.307649513092309	protein-protein	0.307649513092309
TIMP1	CFP	-0.356209870905604	protein-protein	0.356209870905604
ICAM1	PLEK	-0.154355560942982	protein-protein	0.154355560942982
LCN2	S100A9	0.270208481504191	protein-protein	0.270208481504191
TXN	S100A9	0.40483679492065	protein-protein	0.40483679492065
PNP	TXN	0.262640984109266	protein-protein	0.262640984109266
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	LCN2	0.458204785782248	protein-protein	0.458204785782248
S100A8	TXN	0.368606992528555	protein-protein	0.368606992528555
TXN	TIMP1	0.372984786834768	protein-protein	0.372984786834768
SHBG	ORM2	-0.289689867902477	protein-protein	0.289689867902477
SOD3	PTGDS	0.161989727030295	protein-protein	0.161989727030295
TXN	TIMP1	0.372984786834768	protein-protein	0.372984786834768
IGFBP3	PRSS2	0.101551651328055	protein-protein	0.101551651328055
LCN2	RNASE1	0.541762287941268	protein-protein	0.541762287941268
PNP	IGFBP3	-0.150826930616453	protein-protein	0.150826930616453
S100A8	PRSS2	-0.32143193573553	protein-protein	0.32143193573553
TIMP1	MSN	0.410382499345402	protein-protein	0.410382499345402
MGP	RNASE1	0.112957272517725	protein-protein	0.112957272517725
S100A8	ORM2	0.280111929231285	protein-protein	0.280111929231285
S100A8	LCN2	0.458204785782248	protein-protein	0.458204785782248
HSP90AA1	TXN	0.33375804292793	protein-protein	0.33375804292793
PTGDS	PLEK	0.225147787369797	protein-protein	0.225147787369797
CFP	LPA	0.258203933963562	protein-protein	0.258203933963562
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ORM1	ORM2	0.72539569826197	protein-protein	0.72539569826197
IGFBP3	CFP	0.531477791577831	protein-protein	0.531477791577831
SOD3	PTGDS	0.161989727030295	protein-protein	0.161989727030295
TIMP1	LCN2	0.200000888395668	protein-protein	0.200000888395668
MGP	PTGDS	0.120426729708291	protein-protein	0.120426729708291
MGP	SOD3	0.226343648971774	protein-protein	0.226343648971774
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ORM1	ORM2	0.72539569826197	protein-protein	0.72539569826197
TIMP1	IGFBP3	-0.330493050414132	protein-protein	0.330493050414132
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
RNASE1	MCAM	-0.195207322235888	protein-protein	0.195207322235888
LCN2	S100A9	0.270208481504191	protein-protein	0.270208481504191
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	LCN2	0.458204785782248	protein-protein	0.458204785782248
ICAM1	S100A9	0.264180116515433	protein-protein	0.264180116515433
S100A9	ORM1	0.399184747792747	protein-protein	0.399184747792747
CFP	S100A9	-0.50849371819073	protein-protein	0.50849371819073
MSN	IGFBP3	-0.2651029812293	protein-protein	0.2651029812293
TIMP1	IGFBP3	-0.330493050414132	protein-protein	0.330493050414132
PNP	LCN2	0.231917935926125	protein-protein	0.231917935926125
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
S100A8	PLEK	0.265792809069794	protein-protein	0.265792809069794
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ICAM1	S100A9	0.264180116515433	protein-protein	0.264180116515433
PNP	LCN2	0.231917935926125	protein-protein	0.231917935926125
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ORM1	ORM2	0.72539569826197	protein-protein	0.72539569826197
SOD3	MCAM	0.226651568667711	protein-protein	0.226651568667711
MGP	SOD3	0.226343648971774	protein-protein	0.226343648971774
PNP	IDH1	0.201474281879367	protein-protein	0.201474281879367
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
SHBG	ORM2	-0.289689867902477	protein-protein	0.289689867902477
P4HB	SHBG	-0.312923763948849	protein-protein	0.312923763948849
PNP	SHBG	-0.327979003095805	protein-protein	0.327979003095805
ORM1	ORM2	0.72539569826197	protein-protein	0.72539569826197
SHBG	ORM2	-0.289689867902477	protein-protein	0.289689867902477
SHBG	ORM1	-0.227179481487497	protein-protein	0.227179481487497
LCN2	CFP	-0.140233203778253	protein-protein	0.140233203778253
PNP	PLEK	0.554673468756329	protein-protein	0.554673468756329
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
MSN	IDH1	0.200942542777213	protein-protein	0.200942542777213
LCN2	RNASE1	0.541762287941268	protein-protein	0.541762287941268
MGP	IGFBP3	-0.222747171627555	protein-protein	0.222747171627555
TXN	MASP1	-0.508323649060901	protein-protein	0.508323649060901
HSP90AA1	P4HB	0.653378063238248	protein-protein	0.653378063238248
S100A8	IGFBP3	-0.468051857209964	protein-protein	0.468051857209964
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ORM1	ORM2	0.72539569826197	protein-protein	0.72539569826197
HSP90AA1	HSPD1	0.380265919336289	protein-protein	0.380265919336289
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
SHBG	PTGDS	-0.156414883696474	protein-protein	0.156414883696474
HSP90AA1	PTGDS	0.306544328538587	protein-protein	0.306544328538587
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
P4HB	RNASE1	0.242573363996661	protein-protein	0.242573363996661
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
SHBG	PTGDS	-0.156414883696474	protein-protein	0.156414883696474
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
TXN	P4HB	0.560729811824052	protein-protein	0.560729811824052
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
P4HB	HSPD1	0.154801222678556	protein-protein	0.154801222678556
MSN	P4HB	0.755999169892213	protein-protein	0.755999169892213
TXN	P4HB	0.560729811824052	protein-protein	0.560729811824052
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
ORM1	ORM2	0.72539569826197	protein-protein	0.72539569826197
PTGDS	ORM2	-0.145231423822843	protein-protein	0.145231423822843
LCN2	PTGDS	0.641054245538339	protein-protein	0.641054245538339
TXN	P4HB	0.560729811824052	protein-protein	0.560729811824052
S100A8	S100A9	0.708595127815671	protein-protein	0.708595127815671
TNF	IL1A	-0.337627146255088	protein-protein	0.337627146255088
TNF	IL6	0.544186232593645	protein-protein	0.544186232593645
CCL4	IL1A	-0.241146986385798	protein-protein	0.241146986385798
CCL4	CXCL8	0.277200989256843	protein-protein	0.277200989256843
CCL4	IL6	0.314146599143818	protein-protein	0.314146599143818
CCL4	TNF	0.34468867822723	protein-protein	0.34468867822723
TNNI3	IL10	0.122109046900378	protein-protein	0.122109046900378
CXCL8	TNNI3	0.386366066859699	protein-protein	0.386366066859699
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
TNF	IL6	0.544186232593645	protein-protein	0.544186232593645
CCL4	CXCL8	0.277200989256843	protein-protein	0.277200989256843
CCL4	IL6	0.314146599143818	protein-protein	0.314146599143818
CCL4	TNF	0.34468867822723	protein-protein	0.34468867822723
CXCL8	IFNG	0.32805317404486	protein-protein	0.32805317404486
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
TNF	IL1A	-0.337627146255088	protein-protein	0.337627146255088
TNF	CXCL8	0.446966354169344	protein-protein	0.446966354169344
TNF	IL6	0.544186232593645	protein-protein	0.544186232593645
CCL4	IL1A	-0.241146986385798	protein-protein	0.241146986385798
CCL4	CXCL8	0.277200989256843	protein-protein	0.277200989256843
CCL4	IL6	0.314146599143818	protein-protein	0.314146599143818
CCL4	TNF	0.34468867822723	protein-protein	0.34468867822723
CXCL8	TNNI3	0.386366066859699	protein-protein	0.386366066859699
CCL4	CD8A	0.130628300025194	protein-protein	0.130628300025194
CCL4	CXCL8	0.277200989256843	protein-protein	0.277200989256843
CCL4	IL6	0.314146599143818	protein-protein	0.314146599143818
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
CD4	IFNG	0.261641619280068	protein-protein	0.261641619280068
CD4	CD8A	0.251284637698702	protein-protein	0.251284637698702
IL10RA	CD4	0.136838246907698	protein-protein	0.136838246907698
IL6	IFNG	0.520226204096227	protein-protein	0.520226204096227
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
TNF	IFNG	0.594148705376931	protein-protein	0.594148705376931
CCL4	IL6	0.314146599143818	protein-protein	0.314146599143818
CCL4	TNF	0.34468867822723	protein-protein	0.34468867822723
CD4	CD8A	0.251284637698702	protein-protein	0.251284637698702
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
IL10RA	CD8A	0.174810260282784	protein-protein	0.174810260282784
IL10RA	CD4	0.136838246907698	protein-protein	0.136838246907698
CCL4	CD4	0.28545967958344	protein-protein	0.28545967958344
CXCL8	CD4	0.375455219619511	protein-protein	0.375455219619511
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
IL10RA	CD8A	0.174810260282784	protein-protein	0.174810260282784
CCL4	CD8A	0.130628300025194	protein-protein	0.130628300025194
CCL4	IL10RA	-0.123230584152164	protein-protein	0.123230584152164
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
TNF	IFNG	0.594148705376931	protein-protein	0.594148705376931
IL10RA	CD4	0.136838246907698	protein-protein	0.136838246907698
CCL4	CD8A	0.130628300025194	protein-protein	0.130628300025194
CCL4	IL10RA	-0.123230584152164	protein-protein	0.123230584152164
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
TNF	CXCL8	0.446966354169344	protein-protein	0.446966354169344
IL6	IL10	0.460949545974575	protein-protein	0.460949545974575
CCL4	TNF	0.34468867822723	protein-protein	0.34468867822723
CD4	CD8A	0.251284637698702	protein-protein	0.251284637698702
TNF	IL10	0.510359981081663	protein-protein	0.510359981081663
IL10RA	CD8A	0.174810260282784	protein-protein	0.174810260282784
CCL4	CD8A	0.130628300025194	protein-protein	0.130628300025194
IL10RA	IL6	0.106897409199004	protein-protein	0.106897409199004
EPO	AMBP	0.115846818401827	protein-protein	0.115846818401827
TNNI3	AMBP	0.44510765770473	protein-protein	0.44510765770473
TNF	IL10	0.510359981081663	protein-protein	0.510359981081663
CCL4	IL10RA	-0.123230584152164	protein-protein	0.123230584152164
CCL4	IL1A	-0.241146986385798	protein-protein	0.241146986385798
CCL4	CD8A	0.130628300025194	protein-protein	0.130628300025194
CCL4	IL6	0.314146599143818	protein-protein	0.314146599143818
TNF	IL10	0.510359981081663	protein-protein	0.510359981081663
EPO	AMBP	0.115846818401827	protein-protein	0.115846818401827
IFNG	IL10	0.538614987584711	protein-protein	0.538614987584711
CD4	IFNG	0.261641619280068	protein-protein	0.261641619280068
CXCL8	IFNG	0.32805317404486	protein-protein	0.32805317404486
CXCL8	CD4	0.375455219619511	protein-protein	0.375455219619511
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
IL10RA	IL10	0.1777063296	protein-protein	0.1777063296
IL10RA	CD4	0.136838246907698	protein-protein	0.136838246907698
CD4	CD8A	0.251284637698702	protein-protein	0.251284637698702
IL1A	DNER	-0.145263605587092	protein-protein	0.145263605587092
IL10	IL1A	-0.218176293637546	protein-protein	0.218176293637546
IL10RA	IL10	0.1777063296	protein-protein	0.1777063296
IL10RA	IL10	0.1777063296	protein-protein	0.1777063296
IL10RA	IL10	0.1777063296	protein-protein	0.1777063296
IL10RA	IL10	0.1777063296	protein-protein	0.1777063296
CD4	CD8A	0.251284637698702	protein-protein	0.251284637698702
CD4	CD8A	0.251284637698702	protein-protein	0.251284637698702
IL6	CXCL8	0.446539479211233	protein-protein	0.446539479211233
TNF	IFNG	0.594148705376931	protein-protein	0.594148705376931
IL10	IL2	0.12688761989388	protein-protein	0.12688761989388
EPO	IL2	0.166043235379156	protein-protein	0.166043235379156
EPO	IL10	0.257268635279796	protein-protein	0.257268635279796
IFNG	IL2	0.215820807876513	protein-protein	0.215820807876513
IFNG	IL10	0.538614987584711	protein-protein	0.538614987584711
IL6	IL10	0.460949545974575	protein-protein	0.460949545974575
IL6	EPO	0.104879869599525	protein-protein	0.104879869599525
IL6	IFNG	0.520226204096227	protein-protein	0.520226204096227
CCL4	CXCL8	0.277200989256843	protein-protein	0.277200989256843
CCL2	CCL3	0.162468317560692	protein-protein	0.162468317560692
NFKB1	CCL2	-0.122296413629479	protein-protein	0.122296413629479
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
CCL2	IL1RN	0.271067679894535	protein-protein	0.271067679894535
CTSL	CCL2	0.378694945852501	protein-protein	0.378694945852501
NFKB1	CTSL	0.195272124933806	protein-protein	0.195272124933806
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
IL18	CXCL10	0.489526653437007	protein-protein	0.489526653437007
CTSL	IL1RN	0.539346104823428	protein-protein	0.539346104823428
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
IL6	IL1RN	0.467762706401641	protein-protein	0.467762706401641
IL6	CTSL	0.5015544480791	protein-protein	0.5015544480791
CXCL10	LAMP3	0.507925778879552	protein-protein	0.507925778879552
IL18	IL1RN	0.364288477231694	protein-protein	0.364288477231694
IL18	CCL2	0.280113976211691	protein-protein	0.280113976211691
NFKB1	CCL2	-0.122296413629479	protein-protein	0.122296413629479
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
CXCL10	LAMP3	0.507925778879552	protein-protein	0.507925778879552
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
IL1RN	CCL3	0.147680382841793	protein-protein	0.147680382841793
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	IL1RN	0.234511019552688	protein-protein	0.234511019552688
IL6	CCL3	0.147422603910833	protein-protein	0.147422603910833
IL6	IL1RN	0.467762706401641	protein-protein	0.467762706401641
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
NPPB	CALCA	0.126471410282554	protein-protein	0.126471410282554
CTSL	IL18	0.233725879084186	protein-protein	0.233725879084186
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	CXCL10	0.252559126117372	protein-protein	0.252559126117372
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
CCL2	CCL3	0.162468317560692	protein-protein	0.162468317560692
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
IL6	CCL3	0.147422603910833	protein-protein	0.147422603910833
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
IL1RN	CCL3	0.147680382841793	protein-protein	0.147680382841793
CCL2	IL1RN	0.271067679894535	protein-protein	0.271067679894535
CTSL	CCL3	0.126448234716933	protein-protein	0.126448234716933
CTSL	IL1RN	0.539346104823428	protein-protein	0.539346104823428
CTSL	CCL2	0.378694945852501	protein-protein	0.378694945852501
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	IL1RN	0.234511019552688	protein-protein	0.234511019552688
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
CCL4	CTSL	0.286013801610569	protein-protein	0.286013801610569
IL6	CCL3	0.147422603910833	protein-protein	0.147422603910833
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	PDCD1	0.179243199682525	protein-protein	0.179243199682525
IL1RN	CCL3	0.147680382841793	protein-protein	0.147680382841793
CCL2	IL13	-0.125664178921289	protein-protein	0.125664178921289
CTSL	IL1RN	0.539346104823428	protein-protein	0.539346104823428
NFKB1	CTSL	0.195272124933806	protein-protein	0.195272124933806
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	CXCL10	0.252559126117372	protein-protein	0.252559126117372
CCL4	IL1RN	0.234511019552688	protein-protein	0.234511019552688
IL6	CCL3	0.147422603910833	protein-protein	0.147422603910833
IL6	CXCL10	0.587231900066534	protein-protein	0.587231900066534
IL6	IL1RN	0.467762706401641	protein-protein	0.467762706401641
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
CCL4	NFKB1	0.139056721668627	protein-protein	0.139056721668627
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
CCL2	CCL3	0.162468317560692	protein-protein	0.162468317560692
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CXCL10	LAMP3	0.507925778879552	protein-protein	0.507925778879552
CTSL	LAMP3	0.426325213080953	protein-protein	0.426325213080953
NFKB1	CTSL	0.195272124933806	protein-protein	0.195272124933806
CCL4	IL1RN	0.234511019552688	protein-protein	0.234511019552688
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
IL6	CCL4	0.314146599143818	protein-protein	0.314146599143818
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
IL7	IL1RN	0.108545623568363	protein-protein	0.108545623568363
CTSL	IL18	0.233725879084186	protein-protein	0.233725879084186
CCL2	LAMP3	0.282221299867549	protein-protein	0.282221299867549
IL6	LAMP3	0.469370649030089	protein-protein	0.469370649030089
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
IL6	IL18	0.434096009134852	protein-protein	0.434096009134852
IL7	IL1RN	0.108545623568363	protein-protein	0.108545623568363
NFKB1	VEGFA	0.230677063537448	protein-protein	0.230677063537448
NFKB1	ABCB1	0.111790302180789	protein-protein	0.111790302180789
NFKB1	CCL2	-0.122296413629479	protein-protein	0.122296413629479
CCL4	NFKB1	0.139056721668627	protein-protein	0.139056721668627
IL6	NFKB1	-0.174252004559577	protein-protein	0.174252004559577
NFKB1	IL17A	0.325605246758909	protein-protein	0.325605246758909
IL6	NFKB1	-0.174252004559577	protein-protein	0.174252004559577
IL6	NFKB1	-0.174252004559577	protein-protein	0.174252004559577
IL6	NFKB1	-0.174252004559577	protein-protein	0.174252004559577
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL2	CCL3	0.162468317560692	protein-protein	0.162468317560692
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
IL6	CCL2	0.421252107559468	protein-protein	0.421252107559468
IL6	NFKB1	-0.174252004559577	protein-protein	0.174252004559577
VEGFA	IL17A	0.174160231236927	protein-protein	0.174160231236927
CCL2	CCL3	0.162468317560692	protein-protein	0.162468317560692
CCL2	CXCL10	0.464028925706686	protein-protein	0.464028925706686
IL18	IL1RN	0.364288477231694	protein-protein	0.364288477231694
CCL4	CCL3	0.566823697131992	protein-protein	0.566823697131992
CCL4	CXCL10	0.252559126117372	protein-protein	0.252559126117372
CCL4	CCL2	0.335247323845251	protein-protein	0.335247323845251
PRKAB1	CD2AP	0.527667965237478	protein-protein	0.527667965237478
APEX1	PARP1	0.792924499557506	protein-protein	0.792924499557506
CD40LG	CD274	0.393741541371018	protein-protein	0.393741541371018
AGER	CD274	0.239150894101631	protein-protein	0.239150894101631
IRF9	DDX58	0.773671452676952	protein-protein	0.773671452676952
AKT1	ANGPT1	0.62384084673217	protein-protein	0.62384084673217
IRF9	CD274	0.467714459330816	protein-protein	0.467714459330816
IRF9	CSF1	0.320009872263132	protein-protein	0.320009872263132
IRF9	DDX58	0.773671452676952	protein-protein	0.773671452676952
APEX1	PRKAB1	0.462455691557332	protein-protein	0.462455691557332
LEP	NECTIN1	0.15587205788719	protein-protein	0.15587205788719
IRF9	CD2AP	0.33865848825645	protein-protein	0.33865848825645
AKT1	APEX1	0.518477143912778	protein-protein	0.518477143912778
AKT1	ANGPT1	0.62384084673217	protein-protein	0.62384084673217
AKT1	APEX1	0.518477143912778	protein-protein	0.518477143912778
IRF9	DDX58	0.773671452676952	protein-protein	0.773671452676952
CD244	CD40LG	0.574919689903733	protein-protein	0.574919689903733
APEX1	PARP1	0.792924499557506	protein-protein	0.792924499557506
IRF9	AKT1	0.349556943116844	protein-protein	0.349556943116844
AKT1	PRKAB1	0.786671729090051	protein-protein	0.786671729090051
IRF9	CSF1	0.320009872263132	protein-protein	0.320009872263132
APEX1	AGER	0.122501850095775	protein-protein	0.122501850095775
ANGPT1	CD274	0.22542926134957	protein-protein	0.22542926134957
AGER	CD274	0.239150894101631	protein-protein	0.239150894101631
PRKAB1	CD2AP	0.527667965237478	protein-protein	0.527667965237478
APEX1	PARP1	0.792924499557506	protein-protein	0.792924499557506
IRF9	CD40LG	0.383656322839999	protein-protein	0.383656322839999
APEX1	PARP1	0.792924499557506	protein-protein	0.792924499557506
CD2AP	ANGPT1	0.689351616238872	protein-protein	0.689351616238872
PRKAB1	NECTIN1	0.301137454230676	protein-protein	0.301137454230676
JUN	CD2AP	-0.2407502065607	protein-protein	0.2407502065607
PARP1	CD2AP	0.397340834512814	protein-protein	0.397340834512814
APP	CD274	-0.201979111013697	protein-protein	0.201979111013697
APP	ANGPT1	-0.211464547001148	protein-protein	0.211464547001148
JUN	CD40LG	-0.194620043408339	protein-protein	0.194620043408339
AKT1	CD40LG	0.694141651375613	protein-protein	0.694141651375613
APP	PRKAB1	-0.229902925027514	protein-protein	0.229902925027514
APP	AKT1	-0.290022357226286	protein-protein	0.290022357226286
PARP1	PRKAB1	0.410080044056761	protein-protein	0.410080044056761
PARP1	JUN	-0.206722074192452	protein-protein	0.206722074192452
AKT1	CD2AP	0.48240851135332	protein-protein	0.48240851135332
APP	PRKAB1	-0.229902925027514	protein-protein	0.229902925027514
APP	AKT1	-0.290022357226286	protein-protein	0.290022357226286
PARP1	JUN	-0.206722074192452	protein-protein	0.206722074192452
AKT1	CD2AP	0.48240851135332	protein-protein	0.48240851135332
DDX58	HMOX1	0.2711681038631	protein-protein	0.2711681038631
NECTIN1	CD274	0.550100480032702	protein-protein	0.550100480032702
LEP	CSF1	0.386471656610214	protein-protein	0.386471656610214
AGER	CD274	0.239150894101631	protein-protein	0.239150894101631
AGER	NECTIN1	0.302640866821397	protein-protein	0.302640866821397
S100A12	CCL20	0.356764787639572	protein-protein	0.356764787639572
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
IRF9	TRIM21	0.497356538298078	protein-protein	0.497356538298078
IRF9	CXCL10	0.560822052842465	protein-protein	0.560822052842465
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	THBD	0.192466259812875	protein-protein	0.192466259812875
CCL11	IL33	-0.12637084937581	protein-protein	0.12637084937581
CXCL1	CCL8	0.323657419125365	protein-protein	0.323657419125365
CXCL10	CCL4	0.252559126117372	protein-protein	0.252559126117372
CXCL10	CXCL9	0.543082892259787	protein-protein	0.543082892259787
IRF9	TRIM21	0.497356538298078	protein-protein	0.497356538298078
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
TRIM21	CCL8	0.353784160946013	protein-protein	0.353784160946013
CXCL9	CCL4	0.349963761542368	protein-protein	0.349963761542368
CXCL10	CXCL1	0.119467690609214	protein-protein	0.119467690609214
IRF9	TRIM21	0.497356538298078	protein-protein	0.497356538298078
CXCL11	CCL8	0.450230501082111	protein-protein	0.450230501082111
CXCL11	CXCL9	0.333663050372714	protein-protein	0.333663050372714
CXCL11	CXCL10	0.412646536651535	protein-protein	0.412646536651535
CCL2	CCL8	0.308338091344161	protein-protein	0.308338091344161
CXCL9	TRIM21	-0.223758960600574	protein-protein	0.223758960600574
CXCL9	CCL4	0.349963761542368	protein-protein	0.349963761542368
CCL2	THBD	0.192466259812875	protein-protein	0.192466259812875
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
CXCL1	CCL4	0.170258881739257	protein-protein	0.170258881739257
CCL2	CCL11	0.371773200601329	protein-protein	0.371773200601329
